subj_idx,conf,response,rt,da
0.0,lo,1.0,0.68,nogo
0.0,lo,1.0,0.62,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.73,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.68,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.75,nogo
0.0,lo,1.0,0.62,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.95,nogo
0.0,lo,1.0,0.75,nogo
0.0,lo,1.0,0.62,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.75,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.69,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.69,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.68,nogo
0.0,lo,1.0,0.62,nogo
0.0,lo,1.0,0.62,nogo
0.0,lo,1.0,0.72,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.7,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.76,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.76,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.76,nogo
0.0,lo,1.0,0.68,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.72,nogo
0.0,lo,1.0,0.62,nogo
0.0,lo,1.0,0.68,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.71,nogo
0.0,lo,1.0,0.69,nogo
0.0,lo,1.0,0.66,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.68,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.62,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.66,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.66,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.61,nogo
0.0,lo,1.0,0.69,nogo
0.0,lo,1.0,0.92,nogo
0.0,lo,1.0,0.74,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.7,nogo
0.0,lo,1.0,0.71,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.7,nogo
0.0,lo,1.0,0.77,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.72,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.69,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.66,nogo
0.0,lo,1.0,0.71,nogo
0.0,lo,1.0,0.61,nogo
0.0,lo,1.0,0.6,nogo
0.0,lo,1.0,0.7,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.84,nogo
0.0,lo,1.0,0.77,nogo
0.0,lo,1.0,0.71,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.68,nogo
0.0,lo,1.0,0.7,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.66,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.58,nogo
0.0,lo,1.0,0.75,nogo
0.0,lo,1.0,0.73,nogo
0.0,lo,1.0,0.66,nogo
0.0,lo,1.0,0.71,nogo
0.0,lo,1.0,0.69,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.69,nogo
0.0,lo,1.0,0.66,nogo
0.0,lo,1.0,0.61,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.8,nogo
0.0,lo,1.0,0.61,nogo
0.0,lo,1.0,0.79,nogo
0.0,lo,1.0,0.61,nogo
0.0,lo,1.0,0.66,nogo
0.0,lo,1.0,0.68,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.66,nogo
0.0,lo,1.0,0.74,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.62,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.61,nogo
0.0,lo,1.0,0.61,nogo
0.0,lo,1.0,0.83,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.77,nogo
0.0,lo,1.0,0.69,nogo
0.0,lo,1.0,0.74,nogo
0.0,lo,1.0,0.74,nogo
0.0,lo,1.0,0.6,nogo
0.0,lo,1.0,0.72,nogo
0.0,lo,1.0,0.78,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.66,nogo
0.0,lo,1.0,0.88,nogo
0.0,lo,1.0,0.72,nogo
0.0,lo,1.0,0.72,nogo
0.0,lo,1.0,0.75,nogo
0.0,lo,1.0,0.7,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.72,nogo
0.0,lo,1.0,0.62,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.94,nogo
0.0,lo,1.0,0.69,nogo
0.0,lo,1.0,0.84,nogo
0.0,lo,1.0,0.76,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.62,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.7,nogo
0.0,lo,1.0,0.7,nogo
0.0,lo,1.0,0.7,nogo
0.0,lo,1.0,0.81,nogo
0.0,lo,1.0,0.68,nogo
0.0,lo,1.0,0.61,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.62,nogo
0.0,lo,1.0,0.69,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.66,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.69,nogo
0.0,lo,1.0,0.62,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.76,nogo
0.0,lo,1.0,0.71,nogo
0.0,lo,1.0,0.62,nogo
0.0,lo,1.0,0.7,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.68,nogo
0.0,lo,1.0,0.71,nogo
0.0,lo,1.0,0.83,nogo
0.0,lo,1.0,0.7,nogo
0.0,lo,1.0,0.69,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.7,nogo
0.0,lo,1.0,0.72,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.62,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.7,nogo
0.0,lo,1.0,0.62,nogo
0.0,lo,1.0,0.73,nogo
0.0,lo,1.0,0.79,nogo
0.0,lo,1.0,0.68,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.79,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.68,nogo
0.0,lo,1.0,0.83,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.73,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.69,nogo
0.0,lo,1.0,0.62,nogo
0.0,lo,1.0,0.62,nogo
0.0,lo,1.0,0.69,nogo
0.0,lo,1.0,0.7,nogo
0.0,lo,1.0,0.7,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.76,nogo
0.0,lo,1.0,0.61,nogo
0.0,lo,1.0,0.71,nogo
0.0,lo,1.0,0.62,nogo
0.0,lo,1.0,0.71,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.73,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.66,nogo
0.0,lo,1.0,0.7,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.62,nogo
0.0,lo,1.0,0.62,nogo
0.0,lo,1.0,0.7,nogo
0.0,lo,1.0,0.68,nogo
0.0,lo,1.0,0.68,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.78,nogo
0.0,lo,1.0,0.73,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.75,nogo
0.0,lo,1.0,0.61,nogo
0.0,lo,1.0,0.73,nogo
0.0,lo,1.0,0.61,nogo
0.0,lo,1.0,0.61,nogo
0.0,lo,1.0,0.78,nogo
0.0,lo,1.0,0.66,nogo
0.0,lo,1.0,0.6,nogo
0.0,lo,1.0,0.66,nogo
0.0,lo,1.0,0.62,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.62,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.86,nogo
0.0,lo,1.0,0.66,nogo
0.0,lo,1.0,0.69,nogo
0.0,lo,1.0,0.62,nogo
0.0,lo,1.0,0.58,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.68,nogo
0.0,lo,1.0,0.85,nogo
0.0,lo,1.0,0.79,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.69,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.68,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.66,nogo
0.0,lo,1.0,0.74,nogo
0.0,lo,1.0,0.62,nogo
0.0,lo,1.0,0.69,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.66,nogo
0.0,lo,1.0,0.68,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.68,nogo
0.0,lo,1.0,0.7,nogo
0.0,lo,1.0,0.66,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.73,nogo
0.0,lo,1.0,0.71,nogo
0.0,lo,1.0,0.74,nogo
0.0,lo,1.0,0.74,nogo
0.0,lo,1.0,0.66,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.68,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.68,nogo
0.0,lo,1.0,0.62,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.66,nogo
0.0,lo,1.0,0.69,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.94,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.61,nogo
0.0,lo,1.0,0.7,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.89,nogo
0.0,lo,1.0,0.61,nogo
0.0,lo,1.0,0.69,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.72,nogo
0.0,lo,1.0,0.77,nogo
0.0,lo,1.0,0.68,nogo
0.0,lo,1.0,0.72,nogo
0.0,lo,1.0,0.69,nogo
0.0,lo,1.0,0.69,nogo
0.0,lo,1.0,0.62,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.69,nogo
0.0,lo,1.0,0.66,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.75,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.62,nogo
0.0,lo,1.0,0.68,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.76,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.74,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.7,nogo
0.0,lo,1.0,0.66,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.71,nogo
0.0,lo,1.0,0.73,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.68,nogo
0.0,lo,1.0,0.61,nogo
0.0,lo,1.0,0.66,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.74,nogo
0.0,lo,1.0,0.84,nogo
0.0,lo,1.0,0.61,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.62,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.61,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.68,nogo
0.0,lo,1.0,0.98,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.61,nogo
0.0,lo,1.0,0.69,nogo
0.0,lo,1.0,0.72,nogo
0.0,lo,1.0,0.71,nogo
0.0,lo,1.0,0.68,nogo
0.0,lo,1.0,0.62,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.71,nogo
0.0,lo,1.0,0.62,nogo
0.0,lo,1.0,0.69,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.6,nogo
0.0,lo,1.0,0.61,nogo
0.0,lo,1.0,0.61,nogo
0.0,lo,1.0,0.69,nogo
0.0,lo,1.0,0.71,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.6,nogo
0.0,lo,1.0,0.84,nogo
0.0,lo,1.0,0.61,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.62,nogo
0.0,lo,1.0,0.8,nogo
0.0,lo,1.0,0.9,nogo
0.0,lo,1.0,0.61,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.68,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.72,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.77,nogo
0.0,lo,1.0,0.7,nogo
0.0,lo,1.0,0.61,nogo
0.0,lo,1.0,0.73,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.7,nogo
0.0,lo,1.0,0.68,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.62,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.76,nogo
0.0,lo,1.0,0.86,nogo
0.0,lo,1.0,0.69,nogo
0.0,lo,1.0,0.62,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.7,nogo
0.0,lo,1.0,0.77,nogo
0.0,lo,1.0,0.81,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.61,nogo
0.0,lo,1.0,0.71,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.69,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.66,nogo
0.0,lo,1.0,0.69,nogo
0.0,lo,1.0,0.71,nogo
0.0,lo,1.0,0.66,nogo
0.0,lo,1.0,0.66,nogo
0.0,lo,1.0,0.66,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.73,nogo
0.0,lo,1.0,0.7,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.68,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.71,nogo
0.0,lo,1.0,0.68,nogo
0.0,lo,1.0,0.71,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.61,nogo
0.0,lo,1.0,0.68,nogo
0.0,lo,1.0,0.68,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.77,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.62,nogo
0.0,lo,1.0,0.68,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.7,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.71,nogo
0.0,lo,1.0,0.76,nogo
0.0,lo,1.0,0.79,nogo
0.0,lo,1.0,0.68,nogo
0.0,lo,1.0,0.6,nogo
0.0,lo,1.0,0.61,nogo
0.0,lo,1.0,0.61,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.61,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.7,nogo
0.0,lo,1.0,0.75,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.73,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.7,nogo
0.0,lo,1.0,0.69,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,0.0,0.93,nogo
0.0,lo,1.0,0.68,nogo
0.0,lo,1.0,0.71,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.6,nogo
0.0,lo,1.0,0.68,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.73,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.72,nogo
0.0,lo,1.0,0.68,nogo
0.0,lo,1.0,0.7,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.66,nogo
0.0,lo,1.0,0.62,nogo
0.0,lo,1.0,0.71,nogo
0.0,lo,1.0,0.7,nogo
0.0,lo,1.0,0.66,nogo
0.0,lo,1.0,0.73,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.7,nogo
0.0,lo,1.0,0.66,nogo
0.0,lo,1.0,0.71,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.7,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.66,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.62,nogo
0.0,lo,1.0,0.74,nogo
0.0,lo,1.0,0.68,nogo
0.0,lo,1.0,0.69,nogo
0.0,lo,1.0,0.69,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.7,nogo
0.0,lo,1.0,0.77,nogo
0.0,lo,1.0,0.71,nogo
0.0,lo,1.0,0.72,nogo
0.0,lo,1.0,0.68,nogo
0.0,lo,1.0,0.66,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.72,nogo
0.0,lo,1.0,0.62,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.75,nogo
0.0,lo,1.0,0.74,nogo
0.0,lo,1.0,0.71,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.66,nogo
0.0,lo,1.0,0.66,nogo
0.0,lo,1.0,0.69,nogo
0.0,lo,1.0,0.85,nogo
0.0,lo,1.0,0.66,nogo
0.0,lo,1.0,0.75,nogo
0.0,lo,1.0,0.61,nogo
0.0,lo,1.0,0.69,nogo
0.0,lo,1.0,0.68,nogo
0.0,lo,1.0,0.72,nogo
0.0,lo,1.0,0.61,nogo
0.0,lo,1.0,0.68,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.69,nogo
0.0,lo,1.0,0.62,nogo
0.0,lo,1.0,0.62,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.68,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.61,nogo
0.0,lo,1.0,0.8,nogo
0.0,lo,1.0,0.6,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.61,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.73,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.62,nogo
0.0,lo,1.0,0.74,nogo
0.0,lo,1.0,0.61,nogo
0.0,lo,1.0,0.6,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.7,nogo
0.0,lo,1.0,0.8,nogo
0.0,lo,1.0,0.8,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.68,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.62,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.68,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.62,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.69,nogo
0.0,lo,1.0,0.62,nogo
0.0,lo,1.0,0.7,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.62,nogo
0.0,lo,1.0,0.84,nogo
0.0,lo,1.0,0.73,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.75,nogo
0.0,lo,1.0,0.71,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.77,nogo
0.0,lo,1.0,0.66,nogo
0.0,lo,1.0,0.73,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.66,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.71,nogo
0.0,lo,1.0,0.7,nogo
0.0,lo,1.0,0.72,nogo
0.0,lo,1.0,0.7,nogo
0.0,lo,1.0,0.68,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.7,nogo
0.0,lo,1.0,0.62,nogo
0.0,lo,1.0,0.69,nogo
0.0,lo,1.0,0.71,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.72,nogo
0.0,lo,1.0,0.62,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.62,nogo
0.0,lo,1.0,0.66,nogo
0.0,lo,1.0,0.7,nogo
0.0,lo,1.0,0.8,nogo
0.0,lo,1.0,0.6,nogo
0.0,lo,1.0,0.74,nogo
0.0,lo,1.0,0.72,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.66,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.73,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.61,nogo
0.0,lo,1.0,0.68,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.62,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.75,nogo
0.0,lo,1.0,0.72,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.66,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.74,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.66,nogo
0.0,lo,1.0,0.66,nogo
0.0,lo,1.0,0.66,nogo
0.0,lo,1.0,0.68,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.7,nogo
0.0,lo,1.0,0.71,nogo
0.0,lo,1.0,0.62,nogo
0.0,lo,1.0,0.71,nogo
0.0,lo,1.0,0.74,nogo
0.0,lo,1.0,0.68,nogo
0.0,lo,1.0,0.61,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.72,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.61,nogo
0.0,lo,1.0,0.62,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.71,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.68,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.68,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.69,nogo
0.0,lo,1.0,0.73,nogo
0.0,lo,1.0,0.69,nogo
0.0,lo,1.0,0.66,nogo
0.0,lo,1.0,0.7,nogo
0.0,lo,1.0,0.76,nogo
0.0,lo,1.0,0.68,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.62,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.6,nogo
0.0,lo,1.0,0.75,nogo
0.0,lo,1.0,0.61,nogo
0.0,lo,1.0,0.74,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.82,nogo
0.0,lo,1.0,0.66,nogo
0.0,lo,1.0,0.71,nogo
0.0,lo,1.0,0.77,nogo
0.0,lo,1.0,0.79,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.69,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.68,nogo
0.0,lo,1.0,0.66,nogo
0.0,lo,1.0,0.62,nogo
0.0,lo,1.0,0.66,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.72,nogo
0.0,lo,1.0,0.69,nogo
0.0,lo,1.0,0.77,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.73,nogo
0.0,lo,1.0,0.62,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.76,nogo
0.0,lo,1.0,0.61,nogo
0.0,lo,1.0,0.66,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.62,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.82,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.66,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.61,nogo
0.0,lo,1.0,0.64,nogo
0.0,lo,1.0,0.65,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.73,nogo
0.0,lo,1.0,0.67,nogo
0.0,lo,1.0,0.63,nogo
0.0,lo,1.0,0.71,nogo
0.0,lo,1.0,0.68,nogo
0.0,lo,1.0,0.7,nogo
0.0,lo,1.0,0.66,nogo
0.0,lo,1.0,0.72,nogo
0.0,lo,1.0,0.7,nogo
0.0,lo,1.0,0.77,nogo
0.0,lo,1.0,0.69,nogo
0.0,lo,1.0,0.69,nogo
0.0,lo,1.0,0.6,nogo
